# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "14" "-t" "exon" "-g" "gene_id" "-s" "1" "-a" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/refs/BOM_ss5/BOM_ss5_final.gtf" "-o" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/counts/counts_BOM_ss5_raw.txt" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_10_sample_2B.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_11_sample_2C.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_12_sample_2D.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_13_sample_2E.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_14_sample_2F.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_15_sample_2G.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_16_sample_2H.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_1_sample_1A.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_2_sample_1B.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_3_sample_1C.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_4_sample_1D.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_5_sample_1E.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_6_sample_1F.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_7_sample_1G.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_8_sample_1H.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_9_sample_2A.primary.bam" 
Geneid	Chr	Start	End	Strand	Length	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_10_sample_2B.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_11_sample_2C.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_12_sample_2D.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_13_sample_2E.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_14_sample_2F.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_15_sample_2G.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_16_sample_2H.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_1_sample_1A.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_2_sample_1B.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_3_sample_1C.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_4_sample_1D.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_5_sample_1E.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_6_sample_1F.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_7_sample_1G.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_8_sample_1H.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_9_sample_2A.primary.bam
AAD021_001185	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3455695;3456924;3457913;3458107;3458219;3458345;3458494;3458584;3458835;3459624;3459745;3459921	3456872;3457078;3458054;3458167;3458290;3458442;3458532;3458777;3459574;3459697;3459862;3461993	-;-;-;-;-;-;-;-;-;-;-;-	4944	0	0	0	0	0	0	91	33	7	0	1	0	0	23	5	0
AAD021_001186	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3462462;3462644;3463230	3462578;3462812;3464906	+;+;+	1963	0	0	0	0	5	13	194	22	1	0	13	5	6	10	0	0
AAD021_001187	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3464457;3465210;3465661;3465909;3466941;3467094	3465129;3465609;3465853;3466881;3467035;3467259	-;-;-;-;-;-	2500	0	11	10	5	6	20	182	101	0	2	0	7	7	40	13	7
AAD021_001188	JBQVBD010000017.1	3467309	3468768	-	1460	31	23	52	20	59	85	2192	1068	66	3	62	90	37	294	125	20
AAD021_001189	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3469113;3469742;3470815	3469684;3470765;3471143	-;-;-	1925	0	6	0	0	2	0	78	0	0	0	0	0	0	11	0	0
AAD021_001190	JBQVBD010000017.1;JBQVBD010000017.1	3473114;3473371	3473317;3473553	+;+	387	0	8	0	0	11	7	340	41	0	0	0	12	6	16	7	4
AAD021_001191	JBQVBD010000017.1;JBQVBD010000017.1	3473603;3474023	3473969;3474266	+;+	611	3	5	4	1	13	9	344	43	12	0	1	2	7	23	13	0
AAD021_001192	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3474098;3474973;3475147;3475297;3475546;3475682;3475880;3476109;3476470;3476755;3477579;3477829;3478052;3479024	3474924;3475092;3475239;3475492;3475629;3475824;3476059;3476419;3476703;3477526;3477777;3477999;3478969;3479289	-;-;-;-;-;-;-;-;-;-;-;-;-;-	4514	2	57	20	0	21	5	1170	374	12	0	4	41	31	132	48	4
AAD021_001193	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3479339;3479889;3480087;3480241;3480565;3480701;3480901	3479831;3480037;3480182;3480496;3480646;3480829;3481036	-;-;-;-;-;-;-	1341	48	61	108	100	49	104	3585	1530	45	7	100	188	126	844	366	79
AAD021_001194	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3483026;3483762;3483948;3484126;3484559;3484747	3483709;3483885;3484074;3484503;3484694;3484934	-;-;-;-;-;-	1637	0	23	3	0	17	37	1019	104	19	0	9	13	5	27	11	18
AAD021_001195	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3487041;3487539;3487890;3488206	3487486;3487827;3488122;3488838	+;+;+;+	1601	0	0	4	0	31	2	111	15	2	0	0	0	0	27	5	0
AAD021_001196	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3489668;3489842;3489955;3490181;3490426;3490539	3489787;3489905;3490125;3490375;3490480;3490919	+;+;+;+;+;+	986	0	7	25	0	1	0	50	9	0	0	0	0	1	6	2	0
AAD021_001197	JBQVBD010000017.1	3490811	3492297	-	1487	0	11	0	0	3	8	18	10	0	0	0	0	3	2	2	0
AAD021_001198	JBQVBD010000017.1;JBQVBD010000017.1	3492347;3493122	3493068;3493962	-;-	1563	0	0	1	0	0	0	28	19	0	0	0	0	0	11	0	0
AAD021_001199	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3494012;3494708;3495369	3494655;3495319;3495378	-;-;-	1266	0	1	0	0	1	2	165	41	4	1	0	0	6	14	2	4
AAD021_001200	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3495719;3496014;3496223;3496357	3495916;3496171;3496303;3496649	+;+;+;+	730	13	7	3	0	0	32	249	92	0	0	2	18	1	19	10	0
AAD021_001201	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3496614;3496917;3497093;3497489;3497804;3498042;3498222;3498430;3498601;3498697	3496866;3497036;3497464;3497752;3497989;3498166;3498377;3498552;3498646;3498867	-;-;-;-;-;-;-;-;-;-	1816	0	5	14	0	0	5	36	6	0	0	9	0	0	26	14	0
AAD021_001202	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3499292;3499458;3499633;3499764;3499929;3500148	3499401;3499578;3499705;3499875;3500089;3500478	+;+;+;+;+;+	908	0	24	11	2	2	25	217	108	2	0	8	22	14	30	15	2
AAD021_001203	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3500259;3500756;3500959;3501569;3501825	3500702;3500910;3501504;3501775;3501914	-;-;-;-;-	1442	0	1	0	6	0	0	68	1	3	0	0	0	4	6	9	0
AAD021_001204	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3502048;3502562;3503365;3503754;3504024;3504392;3504559;3504930;3505219;3505406;3506396;3506461;3506593;3506807;3507010;3507073;3507287;3509325;3509395	3502504;3503314;3503548;3503973;3504340;3504503;3504884;3505169;3505351;3505615;3506410;3506540;3506758;3506952;3507017;3507239;3509274;3509332;3509926	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6062	0	8	0	0	19	4	49	36	0	0	8	0	0	32	5	0
AAD021_001205	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3509976;3510092;3510196;3510283;3510460;3510559;3510659;3510904;3511075;3511208;3511403;3511578;3511685;3511804;3511997	3510038;3510133;3510225;3510411;3510507;3510606;3510848;3511024;3511152;3511350;3511524;3511630;3511744;3511941;3512191	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1460	0	0	0	0	7	8	780	21	4	0	7	7	0	4	19	7
AAD021_001206	JBQVBD010000017.1;JBQVBD010000017.1	3512191;3512852	3512787;3513900	-;-	1646	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0
AAD021_001207	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3513950;3514361;3514739;3514864;3515258;3515382;3515732;3515855;3516155;3516250;3516537;3516692;3516879;3516961;3517128;3517235;3517303;3517395;3517794;3518048	3514307;3514676;3514812;3515206;3515331;3515670;3515805;3516101;3516184;3516463;3516632;3516821;3516902;3517077;3517179;3517253;3517342;3517739;3517853;3518064	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2919	0	7	3	0	1	0	45	15	0	0	0	0	0	3	4	0
AAD021_001208	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3519353;3520066;3520656;3520818;3521375	3520012;3520599;3520762;3521321;3522730	+;+;+;+;+	3161	0	18	9	4	26	10	447	161	14	0	3	10	16	73	46	0
AAD021_001209	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3523439;3524165;3524739;3524942;3525359	3524074;3524687;3524884;3525283;3526385	+;+;+;+;+	2674	6	90	26	6	8	10	158	405	3	0	1	13	27	157	26	2
AAD021_001210	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3526089;3526558;3527144;3528159;3528532;3528792;3528908;3529093	3526506;3527092;3528105;3528480;3528743;3528851;3529041;3529141	-;-;-;-;-;-;-;-	2692	2	10	12	0	2	1	244	66	5	0	7	4	3	38	6	2
AAD021_001211	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3529315;3529494;3529673;3529874;3530026;3530430;3530726;3531279;3531451;3531753;3532186;3532521;3532666;3532880;3532970;3533225;3533544;3533611;3533935;3534022;3534125;3534268;3534425	3529449;3529619;3529816;3529975;3530375;3530676;3531229;3531388;3531702;3532131;3532471;3532614;3532829;3532920;3533172;3533489;3533557;3533883;3533975;3534072;3534219;3534372;3534628	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4185	0	5	7	0	3	8	71	56	0	0	0	0	0	25	8	1
AAD021_001212	JBQVBD010000017.1;JBQVBD010000017.1	3534597;3534972	3534918;3536815	-;-	2166	3	33	10	2	22	7	485	142	13	1	6	13	18	109	14	3
AAD021_001213	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3537267;3538340;3538851;3539003;3539145;3539324;3539592;3539688;3539860;3540010;3540488;3540800;3540965;3541692;3541780;3541878	3538278;3538795;3538947;3539094;3539265;3539537;3539633;3539797;3539955;3540431;3540743;3540915;3541646;3541730;3541827;3542102	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4028	0	24	8	4	22	6	1841	105	6	0	3	5	2	56	10	3
AAD021_001214	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3542441;3543094;3543345	3543029;3543290;3543403	-;-;-	845	1	25	28	2	19	53	986	316	27	4	27	30	26	112	62	8
AAD021_001215	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3543590;3543763;3544336;3544408;3544470;3544634;3544745;3544867;3544923;3545009;3545112;3545335;3545784;3545946;3546025;3546181;3546246;3546852;3546929;3547017;3547280;3547389;3547520;3547581;3547706;3547878;3548062;3548199;3548342;3548513;3548637;3548733;3549424	3543707;3544280;3544359;3544417;3544582;3544694;3544817;3544894;3544954;3545060;3545285;3545506;3545896;3545970;3546122;3546196;3546631;3546877;3546965;3547215;3547334;3547466;3547526;3547649;3547828;3548017;3548149;3548294;3548462;3548585;3548681;3549366;3549928	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4309	0	0	1	0	1	0	32	37	0	1	18	0	2	9	1	0
AAD021_001216	JBQVBD010000017.1;JBQVBD010000017.1	3549860;3551131	3551078;3551490	-;-	1579	0	4	9	0	4	9	109	40	1	0	3	2	3	33	6	2
AAD021_001217	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3551540;3552890;3553240	3552835;3553179;3553691	-;-;-	2038	0	4	4	0	1	35	176	37	3	2	2	0	4	27	11	0
AAD021_001218	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3553942;3554020;3554239;3554358;3555003;3555921	3553958;3554186;3554303;3554951;3555856;3556469	+;+;+;+;+;+	2246	11	68	25	0	29	53	1007	241	18	0	49	35	23	155	16	5
AAD021_001219	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3557267;3557490;3557856;3558069;3558360;3558654;3558797;3559099;3559385	3557461;3557735;3558020;3558308;3558571;3558745;3559042;3559326;3559571	+;+;+;+;+;+;+;+;+	1811	4	8	115	0	146	176	2769	108	92	0	36	1	1	27	100	6
AAD021_001220	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3559478;3560760;3561043;3561280	3560702;3560991;3561229;3561974	-;-;-;-	2339	0	2	1	0	2	1	125	15	1	0	1	0	0	13	0	0
AAD021_001221	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3562024;3563051;3563438	3562992;3563385;3563526	-;-;-	1393	0	0	0	0	0	0	35	16	0	0	5	0	0	17	10	3
AAD021_001222	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3563764;3563967;3564105;3564606;3564904;3565026;3565602;3565920;3566328;3566490;3566844;3567067	3563914;3564053;3564550;3564846;3564973;3565552;3565865;3566275;3566437;3566790;3567008;3567986	+;+;+;+;+;+;+;+;+;+;+;+	3638	0	24	1	0	2	2	109	87	14	0	0	0	1	19	15	0
AAD021_001223	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3569526;3570294;3570432;3570567;3570669;3570783;3570878	3570240;3570377;3570501;3570615;3570731;3570819;3570932	-;-;-;-;-;-;-	1073	193	127	94	112	91	433	9025	2414	148	22	177	328	178	1208	346	138
AAD021_001224	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3571525;3572105;3572284;3572614;3573005;3573222;3573475;3573574;3573811	3572054;3572227;3572562;3572945;3573166;3573419;3573512;3573760;3573832	-;-;-;-;-;-;-;-;-	1871	0	12	2	0	1	3	79	20	0	0	0	0	4	20	11	0
AAD021_001225	JBQVBD010000017.1;JBQVBD010000017.1	3574127;3574388	3574338;3575059	+;+	884	15	66	37	10	31	26	650	147	11	3	30	15	14	78	58	4
AAD021_001226	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3575109;3575217;3575782	3575155;3575629;3576477	+;+;+	1156	0	18	16	0	8	13	123	40	5	0	13	3	1	29	11	2
AAD021_001227	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3576232;3576663;3576851;3576936;3577105;3577227;3577441	3576645;3576800;3576878;3577047;3577157;3577384;3577666	-;-;-;-;-;-;-	1129	2	1	0	0	9	0	129	58	0	0	0	11	6	2	2	6
AAD021_001228	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3577745;3578310;3578403;3578482;3578579;3578669;3578774;3578916;3579046;3579137;3579302;3579452;3579539;3579627;3579686;3579781;3579890;3580097	3578258;3578344;3578435;3578528;3578618;3578715;3578863;3578995;3579089;3579249;3579399;3579487;3579560;3579636;3579734;3579838;3580036;3580375	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1742	2	6	1	0	10	38	1456	357	10	0	0	20	49	52	41	5
AAD021_001229	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3580425;3581041;3581169	3580961;3581109;3581357	-;-;-	795	0	12	7	0	7	34	369	39	8	0	2	0	3	9	20	3
AAD021_001230	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3581407;3582103;3582229;3582354;3582497;3582788;3583025;3583165;3583445;3583644;3583857;3583975;3584292;3584482;3584671;3584827;3585034;3585283	3582043;3582168;3582301;3582433;3582723;3582965;3583111;3583388;3583591;3583803;3583915;3584229;3584431;3584611;3584774;3584983;3585223;3585327	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2959	2	5	6	4	1	4	487	151	20	5	15	7	6	51	6	12
AAD021_001231	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3586969;3588337;3588515;3588872;3589388;3589615;3589719;3589922;3590073;3590291;3590492	3587704;3588477;3588821;3589328;3589562;3589666;3589871;3590021;3590239;3590435;3590601	-;-;-;-;-;-;-;-;-;-;-	2543	0	0	0	0	0	1	24	7	0	0	0	0	0	10	0	0
AAD021_001232	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3590651;3591064;3591281;3591381	3591011;3591225;3591326;3591401	-;-;-;-	590	0	9	11	0	1	5	107	12	1	0	5	1	7	10	12	3
AAD021_001233	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3591499;3591800;3592057;3592320;3592773;3592967	3591745;3592008;3592268;3592719;3592901;3593071	+;+;+;+;+;+	1302	0	2	13	0	0	19	115	60	0	0	0	8	9	25	1	2
AAD021_001234	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3593019;3593483;3593632;3593804;3593886	3593441;3593579;3593749;3593829;3594034	-;-;-;-;-	813	3	0	0	0	0	0	15	7	0	0	0	0	0	1	4	0
AAD021_001235	JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1;JBQVBD010000017.1	3594241;3594300;3594548;3594761;3594965;3595579;3595779;3595978;3596282;3596530;3596727;3597085;3597360;3597665;3597887;3598042;3598209;3598446;3598702;3598976;3599174;3599370;3599569;3599823;3600048;3600210;3600431;3600608;3600926;3601230;3601373;3601756;3601822	3594248;3594489;3594707;3594907;3595527;3595727;3595926;3596232;3596476;3596673;3597035;3597309;3597617;3597832;3597992;3598161;3598387;3598645;3598920;3599125;3599319;3599518;3599772;3600000;3600157;3600377;3600556;3600868;3601172;3601321;3601702;3601765;3601895	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5988	1	3	3	0	5	0	235	83	0	0	4	0	0	46	4	0
AAD021_001236	JBQVBD010000017.1	3601945	3602535	+	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAD021_001237	JBQVBD010000017.1	3603290	3603861	-	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAD021_001238	JBQVBD010000017.1;JBQVBD010000017.1	3603949;3604731	3604521;3605313	+;+	1156	0	0	0	0	0	0	40	1	0	0	0	0	0	0	3	0
